<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.07	12:52:42	13.2290	13.2292	13.2290	13.2290	5	0	200
2025.02.07	12:52:43	13.2292	13.2292	13.2292	13.2292	1	0	199
2025.02.07	12:52:47	13.2291	13.2293	13.2291	13.2291	4	0	199
2025.02.07	12:52:48	13.2290	13.2295	13.2290	13.2295	2	0	200
2025.02.07	12:52:56	13.2296	13.2296	13.2296	13.2296	1	0	199
2025.02.07	12:52:57	13.2295	13.2296	13.2295	13.2296	2	0	199
2025.02.07	12:52:59	13.2298	13.2298	13.2298	13.2298	1	0	199
2025.02.07	12:53:00	13.2300	13.2301	13.2300	13.2301	2	0	199
2025.02.07	12:53:01	13.2300	13.2300	13.2300	13.2300	1	0	199
2025.02.07	12:53:09	13.2299	13.2301	13.2299	13.2300	3	0	199
2025.02.07	12:53:12	13.2301	13.2301	13.2301	13.2301	1	0	199
2025.02.07	12:53:18	13.2302	13.2305	13.2301	13.2305	4	0	199
2025.02.07	12:53:19	13.2313	13.2315	13.2313	13.2313	4	0	200
2025.02.07	12:53:20	13.2306	13.2306	13.2306	13.2306	1	0	199
2025.02.07	12:53:24	13.2307	13.2314	13.2307	13.2314	5	0	199
2025.02.07	12:53:28	13.2315	13.2315	13.2315	13.2315	1	0	199
2025.02.07	12:53:29	13.2296	13.2296	13.2290	13.2290	3	0	199
2025.02.07	12:53:30	13.2293	13.2293	13.2289	13.2289	3	0	199
2025.02.07	12:53:31	13.2290	13.2293	13.2290	13.2293	2	0	200
2025.02.07	12:53:36	13.2294	13.2294	13.2294	13.2294	1	0	199
2025.02.07	12:53:39	13.2295	13.2295	13.2295	13.2295	1	0	199
2025.02.07	12:53:42	13.2296	13.2297	13.2296	13.2297	2	0	199
2025.02.07	12:53:43	13.2296	13.2296	13.2296	13.2296	1	0	199
2025.02.07	12:53:48	13.2297	13.2297	13.2297	13.2297	1	0	200
2025.02.07	12:53:57	13.2296	13.2296	13.2293	13.2293	2	0	199
2025.02.07	12:53:59	13.2291	13.2291	13.2291	13.2291	1	0	199
2025.02.07	12:54:00	13.2294	13.2294	13.2294	13.2294	1	0	199
2025.02.07	12:54:08	13.2292	13.2293	13.2292	13.2293	2	0	199
2025.02.07	12:54:09	13.2292	13.2292	13.2290	13.2290	3	0	199
2025.02.07	12:54:10	13.2288	13.2288	13.2288	13.2288	1	0	199
2025.02.07	12:54:11	13.2287	13.2287	13.2287	13.2287	1	0	199
2025.02.07	12:54:19	13.2282	13.2282	13.2282	13.2282	1	0	200
2025.02.07	12:54:20	13.2279	13.2279	13.2276	13.2278	3	0	199
2025.02.07	12:54:21	13.2277	13.2277	13.2277	13.2277	1	0	199
2025.02.07	12:54:22	13.2276	13.2276	13.2267	13.2267	3	0	199
2025.02.07	12:54:26	13.2268	13.2268	13.2268	13.2268	1	0	199
2025.02.07	12:54:32	13.2269	13.2269	13.2269	13.2269	1	0	199
2025.02.07	12:54:34	13.2268	13.2268	13.2268	13.2268	1	0	199
2025.02.07	12:54:36	13.2269	13.2269	13.2268	13.2269	3	0	199
2025.02.07	12:54:37	13.2268	13.2268	13.2268	13.2268	1	0	199
2025.02.07	12:54:38	13.2265	13.2267	13.2265	13.2267	2	0	199
2025.02.07	12:54:39	13.2260	13.2260	13.2260	13.2260	1	0	199
2025.02.07	12:54:40	13.2259	13.2259	13.2254	13.2254	5	0	200
2025.02.07	12:54:44	13.2253	13.2253	13.2252	13.2252	2	0	199
2025.02.07	12:54:59	13.2238	13.2238	13.2238	13.2238	1	0	199
2025.02.07	12:55:00	13.2228	13.2240	13.2223	13.2239	8	0	200
2025.02.07	12:55:04	13.2238	13.2238	13.2237	13.2237	2	0	199
2025.02.07	12:55:05	13.2236	13.2236	13.2225	13.2226	4	0	200
2025.02.07	12:55:06	13.2228	13.2228	13.2228	13.2228	1	0	200
2025.02.07	12:55:07	13.2227	13.2227	13.2227	13.2227	1	0	199
2025.02.07	12:55:08	13.2229	13.2229	13.2229	13.2229	1	0	200
2025.02.07	12:55:09	13.2231	13.2233	13.2231	13.2231	4	0	199
2025.02.07	12:55:10	13.2230	13.2233	13.2230	13.2232	3	0	199
2025.02.07	12:55:14	13.2231	13.2231	13.2230	13.2230	2	0	199
2025.02.07	12:55:17	13.2227	13.2227	13.2225	13.2226	4	0	199
2025.02.07	12:55:18	13.2225	13.2225	13.2221	13.2225	6	0	199
2025.02.07	12:55:19	13.2219	13.2219	13.2219	13.2219	1	0	199
2025.02.07	12:55:20	13.2217	13.2217	13.2217	13.2217	1	0	199
2025.02.07	12:55:25	13.2216	13.2216	13.2214	13.2214	2	0	199
2025.02.07	12:55:26	13.2213	13.2213	13.2213	13.2213	1	0	200
2025.02.07	12:55:28	13.2211	13.2211	13.2202	13.2202	5	0	199
2025.02.07	12:55:30	13.2204	13.2206	13.2204	13.2206	2	0	199
2025.02.07	12:55:39	13.2199	13.2199	13.2199	13.2199	1	0	199
2025.02.07	12:55:40	13.2187	13.2202	13.2187	13.2202	2	0	199
2025.02.07	12:55:41	13.2204	13.2205	13.2204	13.2205	2	0	199
2025.02.07	12:55:42	13.2206	13.2206	13.2205	13.2205	2	0	200
2025.02.07	12:55:45	13.2206	13.2210	13.2205	13.2210	3	0	200
2025.02.07	12:55:46	13.2208	13.2208	13.2208	13.2208	1	0	199
2025.02.07	12:55:47	13.2207	13.2207	13.2207	13.2207	1	0	199
2025.02.07	12:55:53	13.2205	13.2205	13.2202	13.2202	2	0	200
2025.02.07	12:56:08	13.2207	13.2234	13.2207	13.2234	5	0	199
2025.02.07	12:56:09	13.2235	13.2235	13.2202	13.2205	5	0	199
2025.02.07	12:56:10	13.2202	13.2202	13.2182	13.2182	3	0	199
2025.02.07	12:56:11	13.2185	13.2185	13.2181	13.2181	3	0	199
2025.02.07	12:56:12	13.2180	13.2183	13.2178	13.2183	4	0	199
2025.02.07	12:56:16	13.2182	13.2182	13.2182	13.2182	1	0	200
2025.02.07	12:56:18	13.2183	13.2183	13.2183	13.2183	1	0	200
2025.02.07	12:56:19	13.2181	13.2184	13.2181	13.2184	2	0	199
2025.02.07	12:56:20	13.2185	13.2186	13.2185	13.2186	2	0	199
2025.02.07	12:56:21	13.2185	13.2186	13.2185	13.2186	2	0	199
2025.02.07	12:56:22	13.2185	13.2187	13.2185	13.2187	2	0	199
2025.02.07	12:56:23	13.2186	13.2191	13.2186	13.2191	4	0	199
2025.02.07	12:56:24	13.2192	13.2210	13.2192	13.2210	5	0	199
2025.02.07	12:56:25	13.2197	13.2197	13.2197	13.2197	1	0	199
2025.02.07	12:56:31	13.2193	13.2193	13.2184	13.2184	5	0	199
2025.02.07	12:56:32	13.2190	13.2191	13.2189	13.2190	4	0	200
2025.02.07	12:56:33	13.2187	13.2187	13.2185	13.2186	4	0	199
2025.02.07	12:56:34	13.2185	13.2186	13.2185	13.2186	2	0	199
2025.02.07	12:56:36	13.2187	13.2189	13.2187	13.2189	3	0	199
2025.02.07	12:56:37	13.2188	13.2188	13.2187	13.2188	3	0	199
2025.02.07	12:56:38	13.2194	13.2195	13.2194	13.2195	2	0	199
2025.02.07	12:56:39	13.2191	13.2191	13.2191	13.2191	1	0	200
2025.02.07	12:56:40	13.2194	13.2194	13.2194	13.2194	1	0	199
2025.02.07	12:56:43	13.2195	13.2195	13.2195	13.2195	1	0	199
2025.02.07	12:56:57	13.2197	13.2197	13.2197	13.2197	1	0	199
2025.02.07	12:57:03	13.2200	13.2200	13.2200	13.2200	1	0	199
2025.02.07	12:57:04	13.2201	13.2201	13.2201	13.2201	1	0	199
2025.02.07	12:57:07	13.2197	13.2201	13.2197	13.2201	3	0	199
2025.02.07	12:57:08	13.2206	13.2212	13.2204	13.2208	6	0	200
2025.02.07	12:57:09	13.2217	13.2217	13.2202	13.2202	2	0	199
2025.02.07	12:57:18	13.2203	13.2204	13.2203	13.2204	2	0	199
2025.02.07	12:57:19	13.2203	13.2203	13.2200	13.2200	2	0	199
2025.02.07	12:57:20	13.2201	13.2201	13.2201	13.2201	1	0	199
2025.02.07	12:57:22	13.2200	13.2201	13.2200	13.2201	2	0	199
2025.02.07	12:57:23	13.2203	13.2203	13.2203	13.2203	1	0	199
2025.02.07	12:57:24	13.2202	13.2202	13.2202	13.2202	1	0	199
2025.02.07	12:57:25	13.2192	13.2192	13.2172	13.2179	4	0	199
2025.02.07	12:57:26	13.2180	13.2180	13.2177	13.2177	2	0	199
2025.02.07	12:57:28	13.2204	13.2208	13.2202	13.2202	4	0	199
2025.02.07	12:57:37	13.2203	13.2207	13.2203	13.2207	2	0	199
2025.02.07	12:57:46	13.2206	13.2206	13.2205	13.2205	2	0	200
2025.02.07	12:57:47	13.2202	13.2202	13.2202	13.2202	1	0	199
2025.02.07	12:57:59	13.2200	13.2200	13.2200	13.2200	1	0	199
2025.02.07	12:58:00	13.2202	13.2202	13.2202	13.2202	1	0	199
2025.02.07	12:58:01	13.2201	13.2201	13.2201	13.2201	1	0	199
2025.02.07	12:58:02	13.2202	13.2202	13.2202	13.2202	1	0	199
2025.02.07	12:58:11	13.2201	13.2201	13.2201	13.2201	1	0	199
2025.02.07	12:58:13	13.2200	13.2200	13.2200	13.2200	1	0	199
2025.02.07	12:58:15	13.2197	13.2202	13.2197	13.2202	2	0	199
2025.02.07	12:58:19	13.2193	13.2193	13.2193	13.2193	1	0	199
2025.02.07	12:58:20	13.2201	13.2201	13.2201	13.2201	1	0	199
2025.02.07	12:58:21	13.2199	13.2199	13.2199	13.2199	1	0	199
2025.02.07	12:58:24	13.2198	13.2198	13.2198	13.2198	1	0	200
2025.02.07	12:58:25	13.2202	13.2202	13.2202	13.2202	1	0	199
2025.02.07	12:58:26	13.2192	13.2202	13.2192	13.2202	2	0	199
2025.02.07	12:58:39	13.2200	13.2200	13.2200	13.2200	1	0	199
2025.02.07	12:58:40	13.2202	13.2202	13.2202	13.2202	1	0	199
2025.02.07	12:59:19	13.2192	13.2192	13.2192	13.2192	1	0	199
2025.02.07	12:59:20	13.2202	13.2202	13.2202	13.2202	1	0	199
2025.02.07	12:59:28	13.2199	13.2199	13.2199	13.2199	1	0	199
2025.02.07	12:59:31	13.2197	13.2197	13.2197	13.2197	1	0	199
2025.02.07	12:59:33	13.2194	13.2194	13.2194	13.2194	1	0	199
2025.02.07	12:59:34	13.2197	13.2197	13.2197	13.2197	1	0	199
2025.02.07	12:59:35	13.2194	13.2194	13.2194	13.2194	1	0	199
2025.02.07	12:59:38	13.2202	13.2202	13.2202	13.2202	1	0	199
2025.02.07	12:59:39	13.2200	13.2200	13.2200	13.2200	1	0	199
2025.02.07	12:59:40	13.2202	13.2202	13.2202	13.2202	1	0	199
2025.02.07	12:59:57	13.2201	13.2201	13.2199	13.2199	2	0	199
2025.02.07	12:59:59	13.2192	13.2192	13.2192	13.2192	1	0	199
2025.02.07	13:00:00	13.2202	13.2202	13.2202	13.2202	1	0	199
2025.02.07	13:00:01	13.2197	13.2197	13.2197	13.2197	1	0	199
2025.02.07	13:00:02	13.2200	13.2200	13.2200	13.2200	1	0	199
2025.02.07	13:00:04	13.2188	13.2188	13.2174	13.2174	2	0	199
2025.02.07	13:00:05	13.2173	13.2173	13.2160	13.2160	5	0	199
2025.02.07	13:00:06	13.2161	13.2161	13.2155	13.2155	2	0	199
2025.02.07	13:00:07	13.2154	13.2154	13.2154	13.2154	1	0	199
2025.02.07	13:00:08	13.2155	13.2155	13.2154	13.2155	3	0	199
2025.02.07	13:00:10	13.2156	13.2157	13.2156	13.2157	2	0	199
2025.02.07	13:00:11	13.2158	13.2158	13.2156	13.2156	2	0	199
2025.02.07	13:00:12	13.2157	13.2163	13.2157	13.2163	4	0	199
2025.02.07	13:00:15	13.2156	13.2156	13.2153	13.2153	2	0	199
2025.02.07	13:00:16	13.2149	13.2149	13.2149	13.2149	1	0	199
2025.02.07	13:00:17	13.2148	13.2148	13.2148	13.2148	1	0	199
2025.02.07	13:00:18	13.2147	13.2147	13.2147	13.2147	1	0	199
2025.02.07	13:00:19	13.2146	13.2153	13.2143	13.2152	4	0	199
2025.02.07	13:00:20	13.2148	13.2152	13.2148	13.2152	2	0	199
2025.02.07	13:00:21	13.2140	13.2140	13.2136	13.2136	5	0	199
2025.02.07	13:00:22	13.2138	13.2138	13.2133	13.2133	4	0	200
2025.02.07	13:00:24	13.2134	13.2134	13.2134	13.2134	1	0	199
2025.02.07	13:00:25	13.2133	13.2133	13.2132	13.2132	2	0	199
2025.02.07	13:00:28	13.2133	13.2133	13.2133	13.2133	1	0	199
2025.02.07	13:00:29	13.2134	13.2134	13.2134	13.2134	1	0	199
2025.02.07	13:00:31	13.2136	13.2136	13.2136	13.2136	1	0	199
2025.02.07	13:00:34	13.2137	13.2137	13.2136	13.2136	2	0	200
2025.02.07	13:00:37	13.2135	13.2135	13.2135	13.2135	1	0	199
2025.02.07	13:00:39	13.2134	13.2134	13.2134	13.2134	1	0	199
2025.02.07	13:00:40	13.2132	13.2132	13.2131	13.2132	3	0	199
2025.02.07	13:00:41	13.2130	13.2130	13.2130	13.2130	1	0	200
2025.02.07	13:00:51	13.2134	13.2135	13.2131	13.2131	4	0	199
2025.02.07	13:00:58	13.2134	13.2137	13.2134	13.2137	2	0	199
2025.02.07	13:00:59	13.2132	13.2132	13.2132	13.2132	1	0	199
2025.02.07	13:01:02	13.2129	13.2131	13.2128	13.2131	4	0	200
2025.02.07	13:01:10	13.2132	13.2132	13.2132	13.2132	1	0	199
2025.02.07	13:01:11	13.2133	13.2133	13.2133	13.2133	1	0	199
2025.02.07	13:01:13	13.2131	13.2132	13.2131	13.2132	2	0	199
2025.02.07	13:01:16	13.2133	13.2133	13.2131	13.2132	3	0	199
2025.02.07	13:01:19	13.2133	13.2133	13.2121	13.2121	2	0	199
2025.02.07	13:01:24	13.2117	13.2117	13.2114	13.2114	4	0	199
2025.02.07	13:01:25	13.2115	13.2115	13.2115	13.2115	1	0	200
2025.02.07	13:01:26	13.2114	13.2114	13.2113	13.2113	2	0	200
2025.02.07	13:01:30	13.2112	13.2112	13.2111	13.2111	2	0	199
2025.02.07	13:01:31	13.2107	13.2107	13.2105	13.2105	2	0	200
2025.02.07	13:01:32	13.2104	13.2104	13.2088	13.2088	3	0	199
2025.02.07	13:01:33	13.2092	13.2092	13.2092	13.2092	1	0	200
2025.02.07	13:01:34	13.2094	13.2094	13.2094	13.2094	1	0	199
2025.02.07	13:01:35	13.2092	13.2092	13.2092	13.2092	1	0	200
2025.02.07	13:01:36	13.2091	13.2091	13.2075	13.2076	6	0	200
2025.02.07	13:01:37	13.2080	13.2080	13.2056	13.2056	6	0	199
2025.02.07	13:01:38	13.2055	13.2056	13.2054	13.2054	3	0	199
2025.02.07	13:01:39	13.2055	13.2057	13.2055	13.2055	4	0	199
2025.02.07	13:01:40	13.2054	13.2057	13.2054	13.2057	5	0	200
2025.02.07	13:01:41	13.2056	13.2058	13.2056	13.2058	2	0	199
2025.02.07	13:01:42	13.2057	13.2057	13.2036	13.2037	5	0	199
2025.02.07	13:01:43	13.2038	13.2038	13.2026	13.2026	3	0	200
2025.02.07	13:01:44	13.2033	13.2040	13.2033	13.2040	4	0	199
2025.02.07	13:01:45	13.2041	13.2041	13.2041	13.2041	1	0	199
2025.02.07	13:01:46	13.2042	13.2042	13.2042	13.2042	1	0	199
2025.02.07	13:01:47	13.2041	13.2041	13.2041	13.2041	1	0	199
2025.02.07	13:01:49	13.2042	13.2042	13.2042	13.2042	1	0	199
2025.02.07	13:01:51	13.2041	13.2041	13.2041	13.2041	1	0	199
2025.02.07	13:01:52	13.2017	13.2017	13.2017	13.2017	1	0	199
2025.02.07	13:01:54	13.2016	13.2016	13.2016	13.2016	1	0	200
2025.02.07	13:01:55	13.2017	13.2017	13.2017	13.2017	1	0	199
2025.02.07	13:01:56	13.2016	13.2016	13.2016	13.2016	1	0	200
2025.02.07	13:01:59	13.2015	13.2015	13.2015	13.2015	1	0	200
2025.02.07	13:02:01	13.2014	13.2014	13.2014	13.2014	1	0	199
2025.02.07	13:02:02	13.2013	13.2013	13.2013	13.2013	1	0	199
2025.02.07	13:02:05	13.2009	13.2009	13.2002	13.2002	5	0	199
2025.02.07	13:02:11	13.2003	13.2003	13.2003	13.2003	1	0	199
2025.02.07	13:02:12	13.2002	13.2003	13.2002	13.2003	2	0	199
2025.02.07	13:02:18	13.2004	13.2004	13.2003	13.2003	2	0	199
2025.02.07	13:02:31	13.2006	13.2007	13.2006	13.2007	4	0	199
2025.02.07	13:02:36	13.2009	13.2009	13.2008	13.2008	2	0	199
2025.02.07	13:02:37	13.2009	13.2009	13.2008	13.2008	2	0	199
2025.02.07	13:02:38	13.2009	13.2009	13.2008	13.2008	2	0	199
2025.02.07	13:02:39	13.2009	13.2009	13.2002	13.2002	7	0	199
2025.02.07	13:03:00	13.2001	13.2001	13.2001	13.2001	1	0	199
2025.02.07	13:03:02	13.1994	13.1994	13.1984	13.1985	4	0	199
2025.02.07	13:03:03	13.1988	13.1988	13.1972	13.1972	7	0	199
2025.02.07	13:03:04	13.1966	13.1966	13.1958	13.1958	6	0	199
2025.02.07	13:03:05	13.1957	13.1958	13.1957	13.1958	2	0	199
2025.02.07	13:03:07	13.1959	13.1964	13.1958	13.1964	5	0	199
2025.02.07	13:03:08	13.1966	13.1966	13.1965	13.1966	3	0	199
2025.02.07	13:03:09	13.1965	13.1965	13.1964	13.1964	2	0	199
2025.02.07	13:03:10	13.1965	13.1965	13.1961	13.1962	3	0	199
2025.02.07	13:03:18	13.1963	13.1965	13.1963	13.1965	2	0	199
2025.02.07	13:03:19	13.1960	13.1960	13.1960	13.1960	1	0	199
2025.02.07	13:03:20	13.1966	13.1966	13.1964	13.1964	5	0	199
2025.02.07	13:03:24	13.1962	13.1962	13.1957	13.1959	5	0	200
2025.02.07	13:03:25	13.1958	13.1968	13.1958	13.1966	5	0	199
2025.02.07	13:03:27	13.1967	13.1968	13.1967	13.1968	2	0	199
2025.02.07	13:03:31	13.1964	13.1964	13.1958	13.1958	2	0	199
2025.02.07	13:03:32	13.1955	13.2014	13.1955	13.2014	6	0	200
2025.02.07	13:03:33	13.2015	13.2020	13.2014	13.2020	3	0	200
2025.02.07	13:03:34	13.2024	13.2024	13.2024	13.2024	1	0	199
2025.02.07	13:03:35	13.2023	13.2024	13.2022	13.2024	4	0	200
2025.02.07	13:03:36	13.2023	13.2027	13.2023	13.2025	4	0	200
2025.02.07	13:03:37	13.2026	13.2026	13.1998	13.1998	3	0	199
2025.02.07	13:03:39	13.1997	13.1997	13.1997	13.1997	1	0	199
2025.02.07	13:03:40	13.1989	13.1990	13.1989	13.1989	3	0	199
2025.02.07	13:03:42	13.1984	13.1984	13.1977	13.1979	4	0	200
2025.02.07	13:03:43	13.1980	13.1980	13.1967	13.1972	5	0	199
2025.02.07	13:03:44	13.1980	13.1982	13.1980	13.1980	3	0	199
2025.02.07	13:03:46	13.1979	13.1979	13.1979	13.1979	1	0	199
2025.02.07	13:03:47	13.1981	13.1984	13.1977	13.1977	4	0	199
2025.02.07	13:03:48	13.1982	13.1984	13.1982	13.1984	2	0	199
2025.02.07	13:03:49	13.1986	13.1993	13.1986	13.1993	2	0	199
2025.02.07	13:03:50	13.1994	13.1994	13.1993	13.1993	2	0	199
2025.02.07	13:03:52	13.1992	13.1992	13.1992	13.1992	1	0	200
2025.02.07	13:03:55	13.1991	13.1993	13.1991	13.1992	4	0	199
2025.02.07	13:03:56	13.1988	13.1988	13.1988	13.1988	1	0	199
2025.02.07	13:03:57	13.2022	13.2053	13.2022	13.2053	6	0	200
2025.02.07	13:03:58	13.2066	13.2098	13.2064	13.2097	7	0	199
2025.02.07	13:03:59	13.2099	13.2099	13.2096	13.2096	4	0	200
2025.02.07	13:04:00	13.2084	13.2085	13.1988	13.2017	8	0	200
2025.02.07	13:04:01	13.2007	13.2008	13.2005	13.2007	5	0	200
2025.02.07	13:04:02	13.2009	13.2011	13.2009	13.2011	3	0	199
2025.02.07	13:04:03	13.2010	13.2010	13.2009	13.2010	3	0	199
2025.02.07	13:04:06	13.2014	13.2014	13.2014	13.2014	1	0	199
2025.02.07	13:04:07	13.2012	13.2012	13.2010	13.2010	2	0	199
2025.02.07	13:04:08	13.2012	13.2012	13.2008	13.2008	3	0	199
2025.02.07	13:04:09	13.2010	13.2010	13.2009	13.2009	2	0	199
2025.02.07	13:04:11	13.2008	13.2011	13.2008	13.2011	2	0	200
2025.02.07	13:04:15	13.2010	13.2010	13.2010	13.2010	1	0	199
2025.02.07	13:04:16	13.2011	13.2011	13.2011	13.2011	1	0	199
2025.02.07	13:04:17	13.2008	13.2010	13.2008	13.2010	2	0	200
2025.02.07	13:04:19	13.2011	13.2012	13.2011	13.2011	3	0	199
2025.02.07	13:04:20	13.2010	13.2013	13.2010	13.2013	3	0	199
2025.02.07	13:04:21	13.2011	13.2011	13.2011	13.2011	1	0	199
2025.02.07	13:04:22	13.2013	13.2014	13.2013	13.2014	2	0	199
2025.02.07	13:04:26	13.2013	13.2013	13.2013	13.2013	1	0	199
2025.02.07	13:04:27	13.2014	13.2014	13.2014	13.2014	1	0	199
2025.02.07	13:04:28	13.2011	13.2012	13.2011	13.2011	3	0	199
2025.02.07	13:04:30	13.2010	13.2010	13.2010	13.2010	1	0	199
2025.02.07	13:04:31	13.2014	13.2014	13.2014	13.2014	1	0	199
2025.02.07	13:04:39	13.2010	13.2010	13.2009	13.2009	2	0	199
2025.02.07	13:04:40	13.2005	13.2005	13.2005	13.2005	1	0	199
2025.02.07	13:04:41	13.2004	13.2004	13.2004	13.2004	1	0	199
2025.02.07	13:04:49	13.2005	13.2005	13.2005	13.2005	1	0	199
2025.02.07	13:04:50	13.2008	13.2008	13.2008	13.2008	1	0	200
2025.02.07	13:04:53	13.2009	13.2015	13.2009	13.2014	3	0	199
2025.02.07	13:04:54	13.2013	13.2013	13.2013	13.2013	1	0	199
2025.02.07	13:04:59	13.2014	13.2014	13.2012	13.2012	2	0	199
2025.02.07	13:05:00	13.2004	13.2004	13.2004	13.2004	1	0	199
2025.02.07	13:05:12	13.2001	13.2002	13.2000	13.2002	3	0	199
2025.02.07	13:05:15	13.2003	13.2003	13.2003	13.2003	1	0	199
2025.02.07	13:05:19	13.2002	13.2002	13.2002	13.2002	1	0	199
2025.02.07	13:05:20	13.2000	13.2002	13.2000	13.2002	2	0	200
2025.02.07	13:05:23	13.2000	13.2000	13.2000	13.2000	1	0	200
2025.02.07	13:05:26	13.2002	13.2002	13.2002	13.2002	1	0	199
2025.02.07	13:05:31	13.2003	13.2004	13.2003	13.2004	2	0	199
2025.02.07	13:05:34	13.2002	13.2006	13.2002	13.2005	3	0	199
2025.02.07	13:05:35	13.2002	13.2003	13.2002	13.2003	2	0	199
2025.02.07	13:05:36	13.2000	13.2004	13.2000	13.2004	3	0	200
2025.02.07	13:05:37	13.2007	13.2012	13.2007	13.2012	4	0	200
2025.02.07	13:05:38	13.2011	13.2012	13.2011	13.2012	2	0	199
2025.02.07	13:05:39	13.2014	13.2014	13.2011	13.2011	2	0	199
2025.02.07	13:05:40	13.2010	13.2010	13.2010	13.2010	1	0	199
2025.02.07	13:05:41	13.2009	13.2009	13.2009	13.2009	1	0	199
2025.02.07	13:05:42	13.2010	13.2010	13.2009	13.2009	2	0	199
2025.02.07	13:05:44	13.2010	13.2010	13.2009	13.2009	2	0	199
2025.02.07	13:05:47	13.2010	13.2010	13.2010	13.2010	1	0	199
2025.02.07	13:05:48	13.2012	13.2012	13.2010	13.2010	2	0	199
2025.02.07	13:05:49	13.2012	13.2014	13.2012	13.2014	2	0	199
2025.02.07	13:05:51	13.2009	13.2009	13.2002	13.2002	2	0	199
2025.02.07	13:05:52	13.1999	13.2002	13.1999	13.2002	2	0	200
2025.02.07	13:05:53	13.2003	13.2005	13.2003	13.2005	3	0	199
2025.02.07	13:05:54	13.2004	13.2004	13.2004	13.2004	1	0	199
2025.02.07	13:05:59	13.2005	13.2010	13.2005	13.2006	3	0	199
2025.02.07	13:06:00	13.2005	13.2005	13.2005	13.2005	1	0	199
2025.02.07	13:06:02	13.2006	13.2007	13.2006	13.2007	2	0	199
2025.02.07	13:06:03	13.2008	13.2008	13.2008	13.2008	1	0	200
2025.02.07	13:06:04	13.2007	13.2007	13.2007	13.2007	1	0	200
2025.02.07	13:06:17	13.2009	13.2009	13.2009	13.2009	1	0	199
2025.02.07	13:06:18	13.2008	13.2008	13.2008	13.2008	1	0	200
2025.02.07	13:06:19	13.2007	13.2007	13.2007	13.2007	1	0	200
2025.02.07	13:06:20	13.2008	13.2008	13.2007	13.2007	2	0	200
2025.02.07	13:06:23	13.2005	13.2005	13.2005	13.2005	1	0	199
2025.02.07	13:06:27	13.2007	13.2008	13.2007	13.2008	2	0	200
2025.02.07	13:06:28	13.2006	13.2010	13.2006	13.2010	2	0	199
2025.02.07	13:06:29	13.2007	13.2009	13.2007	13.2009	3	0	200
2025.02.07	13:06:30	13.2010	13.2010	13.2010	13.2010	1	0	199
2025.02.07	13:06:31	13.2009	13.2009	13.2007	13.2007	2	0	199
2025.02.07	13:06:32	13.2009	13.2012	13.2009	13.2012	4	0	199
2025.02.07	13:06:39	13.2010	13.2010	13.2010	13.2010	1	0	199
2025.02.07	13:06:40	13.2007	13.2007	13.2007	13.2007	1	0	200
2025.02.07	13:06:50	13.2010	13.2010	13.2010	13.2010	1	0	199
2025.02.07	13:06:51	13.2007	13.2007	13.2007	13.2007	1	0	200
2025.02.07	13:06:53	13.2009	13.2009	13.2009	13.2009	1	0	199
2025.02.07	13:06:54	13.2010	13.2012	13.2010	13.2012	2	0	199
2025.02.07	13:06:56	13.2010	13.2010	13.2009	13.2009	2	0	199
2025.02.07	13:06:57	13.2008	13.2008	13.2008	13.2008	1	0	200
2025.02.07	13:06:58	13.2009	13.2009	13.2009	13.2009	1	0	199
2025.02.07	13:06:59	13.2008	13.2008	13.2008	13.2008	1	0	200
2025.02.07	13:07:00	13.2002	13.2002	13.2002	13.2002	1	0	199
2025.02.07	13:07:11	13.2004	13.2004	13.2004	13.2004	1	0	199
2025.02.07	13:07:12	13.1998	13.1999	13.1998	13.1999	2	0	199
2025.02.07	13:07:13	13.1997	13.1998	13.1997	13.1998	2	0	199
2025.02.07	13:07:14	13.1997	13.1997	13.1996	13.1996	2	0	199
2025.02.07	13:07:15	13.2003	13.2003	13.2003	13.2003	1	0	199
2025.02.07	13:07:26	13.2002	13.2003	13.2002	13.2003	2	0	199
2025.02.07	13:07:28	13.2002	13.2002	13.2002	13.2002	1	0	199
2025.02.07	13:07:42	13.2001	13.2001	13.2000	13.2000	2	0	199
2025.02.07	13:07:43	13.1999	13.2002	13.1993	13.2002	3	0	200
2025.02.07	13:07:45	13.1991	13.1992	13.1990	13.1990	4	0	199
2025.02.07	13:07:46	13.2002	13.2002	13.2002	13.2002	1	0	199
2025.02.07	13:07:47	13.1999	13.2002	13.1999	13.2002	2	0	200
2025.02.07	13:07:48	13.1997	13.2002	13.1989	13.2002	5	0	199
2025.02.07	13:07:49	13.1993	13.2002	13.1991	13.1991	6	0	200
2025.02.07	13:07:50	13.1989	13.2003	13.1989	13.2003	6	0	199
2025.02.07	13:07:51	13.2002	13.2002	13.2002	13.2002	1	0	199
2025.02.07	13:07:52	13.2003	13.2003	13.1995	13.1995	3	0	199
2025.02.07	13:07:53	13.1993	13.2003	13.1993	13.2003	2	0	200
2025.02.07	13:07:54	13.2000	13.2002	13.1999	13.2000	6	0	200
2025.02.07	13:07:55	13.1998	13.2002	13.1992	13.2002	3	0	199
2025.02.07	13:07:56	13.2003	13.2003	13.2001	13.2001	3	0	199
2025.02.07	13:07:57	13.1993	13.2002	13.1992	13.2002	3	0	200
